Datetime,Automatic Weather Station,Grass Temperature(degree Celsius)
2024-06-09 15:00:00,Ta Kwu Ling,26.53888888888889
2024-06-09 15:00:00,Tai Mo Shan,22.75185185185185
2024-06-09 16:00:00,King's Park,27.056481481481484
2024-06-09 16:00:00,Ta Kwu Ling,26.56944444444445
2024-06-09 16:00:00,Tai Mo Shan,22.75925925925926
2024-06-09 17:00:00,King's Park,27.166666666666668
2024-06-09 17:00:00,Ta Kwu Ling,26.600000000000005
2024-06-09 17:00:00,Tai Mo Shan,22.766666666666666
2024-06-09 18:00:00,King's Park,26.728571428571428
2024-06-09 18:00:00,Ta Kwu Ling,26.457142857142856
2024-06-09 18:00:00,Tai Mo Shan,22.014285714285712
2024-06-09 19:00:00,King's Park,26.139999999999997
2024-06-09 19:00:00,Ta Kwu Ling,26.22
2024-06-09 19:00:00,Tai Mo Shan,21.28
2024-06-09 20:00:00,King's Park,25.728571428571428
2024-06-09 20:00:00,Ta Kwu Ling,26.0
2024-06-09 20:00:00,Tai Mo Shan,21.057142857142857
2024-06-09 21:00:00,King's Park,25.6
2024-06-09 21:00:00,Ta Kwu Ling,25.939999999999998
2024-06-09 21:00:00,Tai Mo Shan,21.660000000000004
2024-06-09 22:00:00,King's Park,25.557142857142857
2024-06-09 22:00:00,Ta Kwu Ling,25.928571428571427
2024-06-09 22:00:00,Tai Mo Shan,21.857142857142858
2024-06-09 23:00:00,King's Park,25.54
2024-06-09 23:00:00,Ta Kwu Ling,25.9
2024-06-09 23:00:00,Tai Mo Shan,22.14
2024-06-10 00:00:00,King's Park,25.457142857142856
2024-06-10 00:00:00,Ta Kwu Ling,25.928571428571427
2024-06-10 00:00:00,Tai Mo Shan,22.057142857142857
2024-06-10 01:00:00,King's Park,25.32
2024-06-10 01:00:00,Ta Kwu Ling,25.939999999999998
2024-06-10 01:00:00,Tai Mo Shan,22.04
2024-06-10 02:00:00,King's Park,25.357142857142858
2024-06-10 02:00:00,Ta Kwu Ling,26.0
2024-06-10 02:00:00,Tai Mo Shan,21.957142857142856
2024-06-10 03:00:00,King's Park,25.240000000000002
2024-06-10 03:00:00,Ta Kwu Ling,26.0
2024-06-10 03:00:00,Tai Mo Shan,21.939999999999998
2024-06-10 04:00:00,King's Park,25.314285714285713
2024-06-10 04:00:00,Ta Kwu Ling,26.0
2024-06-10 04:00:00,Tai Mo Shan,21.842857142857145
2024-06-10 05:00:00,King's Park,25.4
2024-06-10 05:00:00,Ta Kwu Ling,25.96
2024-06-10 05:00:00,Tai Mo Shan,21.86
2024-06-10 06:00:00,King's Park,25.514285714285712
2024-06-10 06:00:00,Ta Kwu Ling,25.9
2024-06-10 06:00:00,Tai Mo Shan,21.74285714285714
2024-06-10 07:00:00,King's Park,25.96
2024-06-10 07:00:00,Ta Kwu Ling,26.1
2024-06-10 07:00:00,Tai Mo Shan,22.2
2024-06-10 08:00:00,King's Park,26.424999999999997
2024-06-10 08:00:00,Ta Kwu Ling,27.125
2024-06-10 08:00:00,Tai Mo Shan,22.7
2024-06-10 09:00:00,King's Park,26.814814814814813
2024-06-10 09:00:00,Ta Kwu Ling,27.437037037037037
2024-06-10 09:00:00,Tai Mo Shan,22.98148148148148
2024-06-10 10:00:00,King's Park,27.20462962962963
2024-06-10 10:00:00,Ta Kwu Ling,27.749074074074073
2024-06-10 10:00:00,Tai Mo Shan,23.262962962962963
2024-06-10 11:00:00,King's Park,27.59444444444444
2024-06-10 11:00:00,Ta Kwu Ling,28.06111111111111
2024-06-10 11:00:00,Tai Mo Shan,23.544444444444444
2024-06-10 12:00:00,King's Park,27.984259259259257
2024-06-10 12:00:00,Ta Kwu Ling,28.373148148148147
2024-06-10 12:00:00,Tai Mo Shan,23.825925925925926
2024-06-10 13:00:00,King's Park,28.374074074074073
2024-06-10 13:00:00,Ta Kwu Ling,28.685185185185187
2024-06-10 13:00:00,Tai Mo Shan,24.107407407407408
2024-06-10 14:00:00,King's Park,28.76388888888889
2024-06-10 14:00:00,Ta Kwu Ling,28.997222222222224
2024-06-10 14:00:00,Tai Mo Shan,24.38888888888889
2024-06-10 15:00:00,King's Park,29.153703703703705
2024-06-10 15:00:00,Ta Kwu Ling,29.30925925925926
2024-06-10 15:00:00,Tai Mo Shan,24.67037037037037
2024-06-10 16:00:00,King's Park,29.543518518518518
2024-06-10 16:00:00,Ta Kwu Ling,29.621296296296297
2024-06-10 16:00:00,Tai Mo Shan,24.951851851851853
2024-06-10 17:00:00,King's Park,29.933333333333334
2024-06-10 17:00:00,Ta Kwu Ling,29.933333333333334
2024-06-10 17:00:00,Tai Mo Shan,25.233333333333334
2024-06-10 18:00:00,King's Park,28.114285714285717
2024-06-10 18:00:00,Ta Kwu Ling,28.914285714285715
2024-06-10 18:00:00,Tai Mo Shan,23.457142857142856
2024-06-10 19:00:00,King's Park,27.26
2024-06-10 19:00:00,Ta Kwu Ling,28.1
2024-06-10 19:00:00,Tai Mo Shan,22.5
2024-06-10 20:00:00,King's Park,26.82857142857143
2024-06-10 20:00:00,Ta Kwu Ling,27.7
2024-06-10 20:00:00,Tai Mo Shan,22.2
2024-06-10 21:00:00,King's Park,26.619999999999997
2024-06-10 21:00:00,Ta Kwu Ling,27.5
2024-06-10 21:00:00,Tai Mo Shan,22.0
2024-06-10 22:00:00,King's Park,26.385714285714283
2024-06-10 22:00:00,Ta Kwu Ling,27.314285714285713
2024-06-10 22:00:00,Tai Mo Shan,22.0
2024-06-10 23:00:00,King's Park,26.380000000000003
2024-06-10 23:00:00,Ta Kwu Ling,27.2
2024-06-10 23:00:00,Tai Mo Shan,22.2
2024-06-11 00:00:00,King's Park,26.457142857142856
2024-06-11 00:00:00,Ta Kwu Ling,27.142857142857142
2024-06-11 00:00:00,Tai Mo Shan,22.24285714285714
2024-06-11 01:00:00,King's Park,26.48
2024-06-11 01:00:00,Ta Kwu Ling,27.04
2024-06-11 01:00:00,Tai Mo Shan,22.240000000000002
2024-06-11 02:00:00,King's Park,26.3
2024-06-11 02:00:00,Ta Kwu Ling,26.928571428571427
2024-06-11 02:00:00,Tai Mo Shan,22.2
2024-06-11 03:00:00,King's Park,26.28
2024-06-11 03:00:00,Ta Kwu Ling,26.98
2024-06-11 03:00:00,Tai Mo Shan,22.259999999999998
2024-06-11 04:00:00,King's Park,26.25714285714286
2024-06-11 04:00:00,Ta Kwu Ling,26.97142857142857
2024-06-11 04:00:00,Tai Mo Shan,22.271428571428572
2024-06-11 05:00:00,King's Park,26.3
2024-06-11 05:00:00,Ta Kwu Ling,26.860000000000003
2024-06-11 05:00:00,Tai Mo Shan,22.32
2024-06-11 06:00:00,King's Park,26.3
2024-06-11 06:00:00,Ta Kwu Ling,26.814285714285713
2024-06-11 06:00:00,Tai Mo Shan,22.428571428571427
2024-06-11 07:00:00,King's Park,26.619999999999997
2024-06-11 07:00:00,Ta Kwu Ling,27.1
2024-06-11 07:00:00,Tai Mo Shan,22.18
2024-06-11 08:00:00,King's Park,26.95
2024-06-11 08:00:00,Ta Kwu Ling,27.65
2024-06-11 08:00:00,Tai Mo Shan,21.95
2024-06-11 09:00:00,King's Park,27.08888888888889
2024-06-11 09:00:00,Ta Kwu Ling,27.78148148148148
2024-06-11 09:00:00,Tai Mo Shan,22.107407407407408
2024-06-11 10:00:00,King's Park,27.227777777777778
2024-06-11 10:00:00,Ta Kwu Ling,27.91296296296296
2024-06-11 10:00:00,Tai Mo Shan,22.264814814814812
2024-06-11 11:00:00,King's Park,27.366666666666667
2024-06-11 11:00:00,Ta Kwu Ling,28.044444444444444
2024-06-11 11:00:00,Tai Mo Shan,22.42222222222222
2024-06-11 12:00:00,King's Park,27.505555555555556
2024-06-11 12:00:00,Ta Kwu Ling,28.175925925925924
2024-06-11 12:00:00,Tai Mo Shan,22.57962962962963
2024-06-11 13:00:00,King's Park,27.644444444444442
2024-06-11 13:00:00,Ta Kwu Ling,28.307407407407407
2024-06-11 13:00:00,Tai Mo Shan,22.737037037037034
2024-06-11 14:00:00,King's Park,27.78333333333333
2024-06-11 14:00:00,Ta Kwu Ling,28.438888888888886
2024-06-11 14:00:00,Tai Mo Shan,22.894444444444442
2024-06-11 15:00:00,King's Park,27.92222222222222
2024-06-11 15:00:00,Ta Kwu Ling,28.57037037037037
2024-06-11 15:00:00,Tai Mo Shan,23.05185185185185
2024-06-11 16:00:00,King's Park,28.06111111111111
2024-06-11 16:00:00,Ta Kwu Ling,28.70185185185185
2024-06-11 16:00:00,Tai Mo Shan,23.209259259259255
2024-06-11 17:00:00,King's Park,28.2
2024-06-11 17:00:00,Ta Kwu Ling,28.833333333333332
2024-06-11 17:00:00,Tai Mo Shan,23.366666666666664
2024-06-11 18:00:00,King's Park,27.842857142857145
2024-06-11 18:00:00,Ta Kwu Ling,28.571428571428573
2024-06-11 18:00:00,Tai Mo Shan,22.914285714285715
2024-06-11 19:00:00,King's Park,27.360000000000003
2024-06-11 19:00:00,Ta Kwu Ling,28.28
2024-06-11 19:00:00,Tai Mo Shan,22.7
2024-06-11 20:00:00,King's Park,27.114285714285717
2024-06-11 20:00:00,Ta Kwu Ling,28.0
2024-06-11 20:00:00,Tai Mo Shan,22.442857142857143
2024-06-11 21:00:00,King's Park,27.0
2024-06-11 21:00:00,Ta Kwu Ling,27.82
2024-06-11 21:00:00,Tai Mo Shan,22.32
2024-06-11 22:00:00,King's Park,26.942857142857143
2024-06-11 22:00:00,Ta Kwu Ling,27.585714285714285
2024-06-11 22:00:00,Tai Mo Shan,22.685714285714287
2024-06-11 23:00:00,King's Park,26.860000000000003
2024-06-11 23:00:00,Ta Kwu Ling,27.5
2024-06-11 23:00:00,Tai Mo Shan,22.880000000000003
2024-06-12 00:00:00,King's Park,26.685714285714287
2024-06-12 00:00:00,Ta Kwu Ling,27.385714285714283
2024-06-12 00:00:00,Tai Mo Shan,22.642857142857142
2024-06-12 01:00:00,King's Park,26.76
2024-06-12 01:00:00,Ta Kwu Ling,27.24
2024-06-12 01:00:00,Tai Mo Shan,22.4
2024-06-12 02:00:00,King's Park,26.714285714285715
2024-06-12 02:00:00,Ta Kwu Ling,27.2
2024-06-12 02:00:00,Tai Mo Shan,22.5
2024-06-12 03:00:00,King's Park,26.639999999999997
2024-06-12 03:00:00,Ta Kwu Ling,27.2
2024-06-12 03:00:00,Tai Mo Shan,22.66
2024-06-12 04:00:00,King's Park,26.385714285714283
2024-06-12 04:00:00,Ta Kwu Ling,27.02857142857143
2024-06-12 04:00:00,Tai Mo Shan,22.614285714285717
2024-06-12 05:00:00,King's Park,26.46
2024-06-12 05:00:00,Ta Kwu Ling,26.98
2024-06-12 05:00:00,Tai Mo Shan,22.580000000000002
2024-06-12 06:00:00,King's Park,26.52857142857143
2024-06-12 06:00:00,Ta Kwu Ling,26.900000000000002
2024-06-12 06:00:00,Tai Mo Shan,22.599999999999998
2024-06-12 07:00:00,King's Park,27.080000000000002
2024-06-12 07:00:00,Ta Kwu Ling,27.339999999999996
2024-06-12 07:00:00,Tai Mo Shan,23.0
2024-06-12 08:00:00,King's Park,27.35
2024-06-12 08:00:00,Ta Kwu Ling,28.075
2024-06-12 08:00:00,Tai Mo Shan,23.4
2024-06-12 09:00:00,King's Park,27.325925925925926
2024-06-12 09:00:00,Ta Kwu Ling,28.192592592592593
2024-06-12 09:00:00,Tai Mo Shan,23.47407407407407
2024-06-12 10:00:00,King's Park,27.301851851851854
2024-06-12 10:00:00,Ta Kwu Ling,28.310185185185187
2024-06-12 10:00:00,Tai Mo Shan,23.548148148148147
2024-06-12 11:00:00,King's Park,27.27777777777778
2024-06-12 11:00:00,Ta Kwu Ling,28.427777777777777
2024-06-12 11:00:00,Tai Mo Shan,23.62222222222222
2024-06-12 12:00:00,King's Park,27.253703703703707
2024-06-12 12:00:00,Ta Kwu Ling,28.54537037037037
2024-06-12 12:00:00,Tai Mo Shan,23.696296296296296
2024-06-12 13:00:00,King's Park,27.22962962962963
2024-06-12 13:00:00,Ta Kwu Ling,28.662962962962965
2024-06-12 13:00:00,Tai Mo Shan,23.77037037037037
2024-06-12 14:00:00,King's Park,27.20555555555556
2024-06-12 14:00:00,Ta Kwu Ling,28.78055555555556
2024-06-12 14:00:00,Tai Mo Shan,23.844444444444445
2024-06-12 15:00:00,King's Park,27.181481481481484
2024-06-12 15:00:00,Ta Kwu Ling,28.89814814814815
2024-06-12 15:00:00,Tai Mo Shan,23.918518518518518
2024-06-12 16:00:00,King's Park,27.157407407407412
2024-06-12 16:00:00,Ta Kwu Ling,29.015740740740743
2024-06-12 16:00:00,Tai Mo Shan,23.992592592592594
2024-06-12 17:00:00,King's Park,27.133333333333336
2024-06-12 17:00:00,Ta Kwu Ling,29.133333333333336
2024-06-12 17:00:00,Tai Mo Shan,24.066666666666666
2024-06-12 18:00:00,King's Park,28.02857142857143
2024-06-12 18:00:00,Ta Kwu Ling,28.685714285714287
2024-06-12 18:00:00,Tai Mo Shan,23.685714285714287
2024-06-12 19:00:00,King's Park,27.7
2024-06-12 19:00:00,Ta Kwu Ling,28.48
2024-06-12 19:00:00,Tai Mo Shan,23.5
2024-06-12 20:00:00,King's Park,27.52857142857143
2024-06-12 20:00:00,Ta Kwu Ling,28.228571428571428
2024-06-12 20:00:00,Tai Mo Shan,23.228571428571428
2024-06-12 21:00:00,King's Park,27.439999999999998
2024-06-12 21:00:00,Ta Kwu Ling,28.119999999999997
2024-06-12 21:00:00,Tai Mo Shan,22.96
2024-06-12 22:00:00,King's Park,27.342857142857145
2024-06-12 22:00:00,Ta Kwu Ling,28.042857142857144
2024-06-12 22:00:00,Tai Mo Shan,22.771428571428572
2024-06-12 23:00:00,King's Park,27.3
2024-06-12 23:00:00,Ta Kwu Ling,27.9
2024-06-12 23:00:00,Tai Mo Shan,22.619999999999997
2024-06-13 00:00:00,King's Park,27.314285714285713
2024-06-13 00:00:00,Ta Kwu Ling,27.814285714285713
2024-06-13 00:00:00,Tai Mo Shan,22.928571428571427
2024-06-13 01:00:00,King's Park,27.3
2024-06-13 01:00:00,Ta Kwu Ling,27.72
2024-06-13 01:00:00,Tai Mo Shan,23.16
2024-06-13 02:00:00,King's Park,27.12857142857143
2024-06-13 02:00:00,Ta Kwu Ling,27.657142857142855
2024-06-13 02:00:00,Tai Mo Shan,23.271428571428572
2024-06-13 03:00:00,King's Park,27.18
2024-06-13 03:00:00,Ta Kwu Ling,27.6
2024-06-13 03:00:00,Tai Mo Shan,23.3
2024-06-13 04:00:00,King's Park,27.042857142857144
2024-06-13 04:00:00,Ta Kwu Ling,27.5
2024-06-13 04:00:00,Tai Mo Shan,23.3
2024-06-13 05:00:00,King's Park,27.0
2024-06-13 05:00:00,Ta Kwu Ling,27.5
2024-06-13 05:00:00,Tai Mo Shan,23.28
2024-06-13 06:00:00,King's Park,27.1
2024-06-13 06:00:00,Ta Kwu Ling,27.5
2024-06-13 06:00:00,Tai Mo Shan,23.400000000000002
2024-06-13 07:00:00,King's Park,27.619999999999997
2024-06-13 07:00:00,Ta Kwu Ling,27.82
2024-06-13 07:00:00,Tai Mo Shan,23.72
2024-06-13 08:00:00,King's Park,28.05
2024-06-13 08:00:00,Ta Kwu Ling,28.275
2024-06-13 08:00:00,Tai Mo Shan,23.9
2024-06-13 09:00:00,King's Park,28.225925925925928
2024-06-13 09:00:00,Ta Kwu Ling,28.548148148148147
2024-06-13 09:00:00,Tai Mo Shan,23.914814814814815
2024-06-13 10:00:00,King's Park,28.401851851851852
2024-06-13 10:00:00,Ta Kwu Ling,28.821296296296296
2024-06-13 10:00:00,Tai Mo Shan,23.929629629629627
2024-06-13 11:00:00,King's Park,28.57777777777778
2024-06-13 11:00:00,Ta Kwu Ling,29.094444444444445
2024-06-13 11:00:00,Tai Mo Shan,23.944444444444443
2024-06-13 12:00:00,King's Park,28.753703703703707
2024-06-13 12:00:00,Ta Kwu Ling,29.367592592592594
2024-06-13 12:00:00,Tai Mo Shan,23.95925925925926
2024-06-13 13:00:00,King's Park,28.92962962962963
2024-06-13 13:00:00,Ta Kwu Ling,29.64074074074074
2024-06-13 13:00:00,Tai Mo Shan,23.97407407407407
2024-06-13 14:00:00,King's Park,29.105555555555558
2024-06-13 14:00:00,Ta Kwu Ling,29.913888888888888
2024-06-13 14:00:00,Tai Mo Shan,23.988888888888887
2024-06-13 15:00:00,King's Park,29.281481481481485
2024-06-13 15:00:00,Ta Kwu Ling,30.187037037037037
2024-06-13 15:00:00,Tai Mo Shan,24.003703703703703
2024-06-13 16:00:00,King's Park,29.45740740740741
2024-06-13 16:00:00,Ta Kwu Ling,30.460185185185185
2024-06-13 16:00:00,Tai Mo Shan,24.018518518518515
2024-06-13 17:00:00,King's Park,29.633333333333336
2024-06-13 17:00:00,Ta Kwu Ling,30.733333333333334
2024-06-13 17:00:00,Tai Mo Shan,24.03333333333333
2024-06-13 18:00:00,King's Park,29.25714285714286
2024-06-13 18:00:00,Ta Kwu Ling,29.814285714285713
2024-06-13 18:00:00,Tai Mo Shan,23.7
2024-06-13 19:00:00,King's Park,28.54
2024-06-13 19:00:00,Ta Kwu Ling,28.9
2024-06-13 19:00:00,Tai Mo Shan,23.16
2024-06-13 20:00:00,King's Park,28.157142857142855
2024-06-13 20:00:00,Ta Kwu Ling,28.428571428571427
2024-06-13 20:00:00,Tai Mo Shan,23.228571428571428
2024-06-13 21:00:00,King's Park,28.060000000000002
2024-06-13 21:00:00,Ta Kwu Ling,27.96
2024-06-13 21:00:00,Tai Mo Shan,23.54
2024-06-13 22:00:00,King's Park,27.985714285714288
2024-06-13 22:00:00,Ta Kwu Ling,27.728571428571428
2024-06-13 22:00:00,Tai Mo Shan,23.6
2024-06-13 23:00:00,King's Park,27.880000000000003
2024-06-13 23:00:00,Ta Kwu Ling,27.9
2024-06-13 23:00:00,Tai Mo Shan,23.62
2024-06-14 00:00:00,King's Park,27.728571428571428
2024-06-14 00:00:00,Ta Kwu Ling,27.857142857142858
2024-06-14 00:00:00,Tai Mo Shan,23.657142857142855
2024-06-14 01:00:00,King's Park,27.619999999999997
2024-06-14 01:00:00,Ta Kwu Ling,27.8
2024-06-14 01:00:00,Tai Mo Shan,23.68
2024-06-14 02:00:00,King's Park,27.485714285714288
2024-06-14 02:00:00,Ta Kwu Ling,27.885714285714283
2024-06-14 02:00:00,Tai Mo Shan,23.571428571428573
2024-06-14 03:00:00,King's Park,27.32
2024-06-14 03:00:00,Ta Kwu Ling,27.860000000000003
2024-06-14 03:00:00,Tai Mo Shan,23.6
2024-06-14 04:00:00,King's Park,27.185714285714287
2024-06-14 04:00:00,Ta Kwu Ling,27.8
2024-06-14 04:00:00,Tai Mo Shan,23.485714285714288
2024-06-14 05:00:00,King's Park,27.119999999999997
2024-06-14 05:00:00,Ta Kwu Ling,27.7
2024-06-14 05:00:00,Tai Mo Shan,23.5
2024-06-14 06:00:00,King's Park,27.142857142857142
2024-06-14 06:00:00,Ta Kwu Ling,27.771428571428572
2024-06-14 06:00:00,Tai Mo Shan,23.3
2024-06-14 07:00:00,King's Park,27.3
2024-06-14 07:00:00,Ta Kwu Ling,27.82
2024-06-14 07:00:00,Tai Mo Shan,23.4
2024-06-14 08:00:00,King's Park,27.35
2024-06-14 08:00:00,Ta Kwu Ling,27.975
2024-06-14 08:00:00,Tai Mo Shan,23.4
2024-06-14 09:00:00,King's Park,27.422222222222224
2024-06-14 09:00:00,Ta Kwu Ling,28.11851851851852
2024-06-14 09:00:00,Tai Mo Shan,23.45185185185185
2024-06-14 10:00:00,King's Park,27.494444444444447
2024-06-14 10:00:00,Ta Kwu Ling,28.26203703703704
2024-06-14 10:00:00,Tai Mo Shan,23.503703703703703
2024-06-14 11:00:00,King's Park,27.566666666666666
2024-06-14 11:00:00,Ta Kwu Ling,28.405555555555555
2024-06-14 11:00:00,Tai Mo Shan,23.555555555555554
2024-06-14 12:00:00,King's Park,27.63888888888889
2024-06-14 12:00:00,Ta Kwu Ling,28.549074074074074
2024-06-14 12:00:00,Tai Mo Shan,23.607407407407404
2024-06-14 13:00:00,King's Park,27.711111111111112
2024-06-14 13:00:00,Ta Kwu Ling,28.692592592592593
2024-06-14 13:00:00,Tai Mo Shan,23.659259259259258
2024-06-14 14:00:00,King's Park,27.783333333333335
2024-06-14 14:00:00,Ta Kwu Ling,28.836111111111112
2024-06-14 14:00:00,Tai Mo Shan,23.71111111111111
2024-06-14 15:00:00,King's Park,27.855555555555554
2024-06-14 15:00:00,Ta Kwu Ling,28.979629629629628
2024-06-14 15:00:00,Tai Mo Shan,23.76296296296296
2024-06-14 16:00:00,King's Park,27.927777777777777
2024-06-14 16:00:00,Ta Kwu Ling,29.123148148148147
2024-06-14 16:00:00,Tai Mo Shan,23.814814814814813
2024-06-14 17:00:00,King's Park,28.0
2024-06-14 17:00:00,Ta Kwu Ling,29.266666666666666
2024-06-14 17:00:00,Tai Mo Shan,23.866666666666664
2024-06-14 18:00:00,King's Park,27.814285714285713
2024-06-14 18:00:00,Ta Kwu Ling,29.0
2024-06-14 18:00:00,Tai Mo Shan,23.52857142857143
2024-06-14 19:00:00,King's Park,27.4
2024-06-14 19:00:00,Ta Kwu Ling,28.2
2024-06-14 19:00:00,Tai Mo Shan,23.48
2024-06-14 20:00:00,King's Park,27.214285714285715
2024-06-14 20:00:00,Ta Kwu Ling,27.599999999999998
2024-06-14 20:00:00,Tai Mo Shan,23.614285714285717
2024-06-14 21:00:00,King's Park,27.26
2024-06-14 21:00:00,Ta Kwu Ling,27.48
2024-06-14 21:00:00,Tai Mo Shan,23.7
2024-06-14 22:00:00,King's Park,27.12857142857143
2024-06-14 22:00:00,Ta Kwu Ling,27.4
2024-06-14 22:00:00,Tai Mo Shan,23.771428571428572
2024-06-14 23:00:00,King's Park,27.080000000000002
2024-06-14 23:00:00,Ta Kwu Ling,27.3
2024-06-14 23:00:00,Tai Mo Shan,23.82
2024-06-15 00:00:00,King's Park,27.02857142857143
2024-06-15 00:00:00,Ta Kwu Ling,27.357142857142858
2024-06-15 00:00:00,Tai Mo Shan,23.842857142857145
2024-06-15 01:00:00,King's Park,27.0
2024-06-15 01:00:00,Ta Kwu Ling,27.4
2024-06-15 01:00:00,Tai Mo Shan,23.84
2024-06-15 02:00:00,King's Park,26.97142857142857
2024-06-15 02:00:00,Ta Kwu Ling,27.4
2024-06-15 02:00:00,Tai Mo Shan,23.87142857142857
2024-06-15 03:00:00,King's Park,26.96
2024-06-15 03:00:00,Ta Kwu Ling,27.360000000000003
2024-06-15 03:00:00,Tai Mo Shan,23.939999999999998
2024-06-15 04:00:00,King's Park,26.9
2024-06-15 04:00:00,Ta Kwu Ling,27.385714285714283
2024-06-15 04:00:00,Tai Mo Shan,23.8
2024-06-15 05:00:00,King's Park,26.860000000000003
2024-06-15 05:00:00,Ta Kwu Ling,27.32
2024-06-15 05:00:00,Tai Mo Shan,23.6
2024-06-15 06:00:00,King's Park,26.842857142857145
2024-06-15 06:00:00,Ta Kwu Ling,27.24285714285714
2024-06-15 06:00:00,Tai Mo Shan,23.557142857142857
2024-06-15 07:00:00,King's Park,27.0
2024-06-15 07:00:00,Ta Kwu Ling,26.660000000000004
2024-06-15 07:00:00,Tai Mo Shan,23.5
2024-06-15 08:00:00,King's Park,25.5
2024-06-15 08:00:00,Ta Kwu Ling,26.7
2024-06-15 08:00:00,Tai Mo Shan,21.875
2024-06-15 09:00:00,King's Park,25.644444444444446
2024-06-15 09:00:00,Ta Kwu Ling,26.674074074074074
2024-06-15 09:00:00,Tai Mo Shan,22.048148148148147
2024-06-15 10:00:00,King's Park,25.788888888888888
2024-06-15 10:00:00,Ta Kwu Ling,26.64814814814815
2024-06-15 10:00:00,Tai Mo Shan,22.221296296296295
2024-06-15 11:00:00,King's Park,25.933333333333334
2024-06-15 11:00:00,Ta Kwu Ling,26.622222222222224
2024-06-15 11:00:00,Tai Mo Shan,22.394444444444446
2024-06-15 12:00:00,King's Park,26.07777777777778
2024-06-15 12:00:00,Ta Kwu Ling,26.5962962962963
2024-06-15 12:00:00,Tai Mo Shan,22.567592592592593
2024-06-15 13:00:00,King's Park,26.22222222222222
2024-06-15 13:00:00,Ta Kwu Ling,26.57037037037037
2024-06-15 13:00:00,Tai Mo Shan,22.74074074074074
2024-06-15 14:00:00,King's Park,26.366666666666667
2024-06-15 14:00:00,Ta Kwu Ling,26.544444444444444
2024-06-15 14:00:00,Tai Mo Shan,22.913888888888888
2024-06-15 15:00:00,King's Park,26.511111111111113
2024-06-15 15:00:00,Ta Kwu Ling,26.51851851851852
2024-06-15 15:00:00,Tai Mo Shan,23.087037037037035
2024-06-15 16:00:00,King's Park,26.655555555555555
2024-06-15 16:00:00,Ta Kwu Ling,26.492592592592594
2024-06-15 16:00:00,Tai Mo Shan,23.260185185185186
2024-06-15 17:00:00,King's Park,26.8
2024-06-15 17:00:00,Ta Kwu Ling,26.46666666666667
2024-06-15 17:00:00,Tai Mo Shan,23.433333333333334
2024-06-15 18:00:00,King's Park,26.75714285714286
2024-06-15 18:00:00,Ta Kwu Ling,26.771428571428572
2024-06-15 18:00:00,Tai Mo Shan,23.642857142857142
2024-06-15 19:00:00,King's Park,25.02
2024-06-15 19:00:00,Ta Kwu Ling,25.560000000000002
2024-06-15 19:00:00,Tai Mo Shan,21.06
2024-06-15 20:00:00,King's Park,25.17142857142857
2024-06-15 20:00:00,Ta Kwu Ling,25.542857142857144
2024-06-15 20:00:00,Tai Mo Shan,20.400000000000002
2024-06-15 21:00:00,King's Park,25.2
2024-06-15 21:00:00,Ta Kwu Ling,25.46
2024-06-15 21:00:00,Tai Mo Shan,20.240000000000002
2024-06-15 22:00:00,King's Park,25.2
2024-06-15 22:00:00,Ta Kwu Ling,25.4
2024-06-15 22:00:00,Tai Mo Shan,20.042857142857144
2024-06-15 23:00:00,King's Park,25.24
2024-06-15 23:00:00,Ta Kwu Ling,25.419999999999998
2024-06-15 23:00:00,Tai Mo Shan,20.259999999999998
2024-06-16 00:00:00,King's Park,25.485714285714288
2024-06-16 00:00:00,Ta Kwu Ling,25.45534246575342
2024-06-16 00:00:00,Tai Mo Shan,20.957142857142856
2024-06-16 01:00:00,King's Park,25.52
2024-06-16 01:00:00,Ta Kwu Ling,25.49068493150685
2024-06-16 01:00:00,Tai Mo Shan,22.34
2024-06-16 02:00:00,King's Park,25.52857142857143
2024-06-16 02:00:00,Ta Kwu Ling,25.526027397260272
2024-06-16 02:00:00,Tai Mo Shan,22.942857142857143
2024-06-16 03:00:00,King's Park,25.54
2024-06-16 03:00:00,Ta Kwu Ling,25.561369863013695
2024-06-16 03:00:00,Tai Mo Shan,23.02
2024-06-16 04:00:00,King's Park,25.67142857142857
2024-06-16 04:00:00,Ta Kwu Ling,25.596712328767122
2024-06-16 04:00:00,Tai Mo Shan,23.157142857142855
2024-06-16 05:00:00,King's Park,25.7
2024-06-16 05:00:00,Ta Kwu Ling,25.632054794520545
2024-06-16 05:00:00,Tai Mo Shan,23.3
2024-06-16 06:00:00,King's Park,25.75714285714286
2024-06-16 06:00:00,Ta Kwu Ling,25.667397260273972
2024-06-16 06:00:00,Tai Mo Shan,23.3
2024-06-16 07:00:00,King's Park,25.860000000000003
2024-06-16 07:00:00,Ta Kwu Ling,25.702739726027396
2024-06-16 07:00:00,Tai Mo Shan,23.54
2024-06-16 08:00:00,King's Park,25.924999999999997
2024-06-16 08:00:00,Ta Kwu Ling,25.73808219178082
2024-06-16 08:00:00,Tai Mo Shan,23.875
2024-06-16 09:00:00,King's Park,26.159259259259258
2024-06-16 09:00:00,Ta Kwu Ling,25.773424657534246
2024-06-16 09:00:00,Tai Mo Shan,23.918518518518518
2024-06-16 10:00:00,King's Park,26.393518518518515
2024-06-16 10:00:00,Ta Kwu Ling,25.80876712328767
2024-06-16 10:00:00,Tai Mo Shan,23.962037037037035
