Date,Hour,Central/Western,Southern,Eastern,Kwun Tong,Sham Shui Po,Kwai Chung,Tsuen Wan,Tseung Kwan O,Yuen Long,Tuen Mun,Tung Chung,Tai Po,Sha Tin,North,Tap Mun,Causeway Bay,Central,Mong Kok
9/24/2024,15,2,2,3,2,2,3,2,2,2,2,3,2,2,2,2,3,3,3
9/24/2024,16,2,2,3,2,2,3,2,2,2,2,3,2,2,2,2,3,3,3
9/24/2024,17,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,3,2,2
9/24/2024,18,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2
9/24/2024,19,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
9/24/2024,20,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
9/24/2024,21,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
9/24/2024,22,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
9/24/2024,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
9/24/2024,24,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
9/25/2024,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
9/25/2024,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
9/25/2024,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2
9/25/2024,4,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2
9/25/2024,5,2,2,2,2,2,2,1,2,1,2,2,1,1,2,1,2,2,2
9/25/2024,6,2,2,2,2,2,2,1,2,1,2,2,1,1,2,2,2,2,2
9/25/2024,7,2,2,2,2,2,2,1,2,1,2,2,2,1,2,1,2,2,2
9/25/2024,8,2,2,2,2,2,2,1,2,1,2,2,2,1,2,1,2,2,2
9/25/2024,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2
9/25/2024,10,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2
9/25/2024,11,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,3,2,2
9/25/2024,12,2,2,3,2,2,3,2,2,2,3,3,2,2,2,2,3,3,3
9/25/2024,13,3,3,3,3,3,3,3,2,3,3,4,2,2,2,2,3,3,3
9/25/2024,14,3,3,3,3,3,3,3,3,3,4,4,3,3,3,2,3,3,3
9/25/2024,15,3,4,3,3,4,4,3,3,4,4,4,3,3,4,3,3,3,4
9/25/2024,16,3,4,3,3,4,4,4,3,4,4,4,4,4,4,3,3,3,4
9/25/2024,17,3,4,3,3,4,4,4,3,4,5,3,4,4,4,3,3,3,4
9/25/2024,18,3,4,3,3,4,4,3,3,3,4,3,4,4,4,3,3,3,4
9/25/2024,19,3,4,3,3,4,4,3,3,3,3,3,3,4,4,2,4,3,4
9/25/2024,20,3,3,4,3,4,4,3,3,3,3,3,3,3,3,2,4,3,4
9/25/2024,21,3,3,4,3,4,4,3,3,3,3,3,3,3,3,2,4,3,4
9/25/2024,22,3,2,3,3,3,3,3,3,3,3,2,2,3,2,2,4,3,3
9/25/2024,23,3,2,3,3,3,3,2,3,3,3,2,2,3,2,2,3,3,3
9/25/2024,24,3,2,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3
9/26/2024,1,3,2,3,3,3,3,2,3,2,3,2,2,2,2,2,3,3,3
9/26/2024,2,3,2,3,3,3,3,2,2,2,3,2,2,2,2,2,3,2,3
9/26/2024,3,3,2,3,3,3,3,2,2,2,3,2,2,2,2,2,3,2,3
9/26/2024,4,3,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3
9/26/2024,5,3,2,3,2,3,2,2,2,2,2,2,2,2,2,1,2,2,3
9/26/2024,6,3,2,3,2,3,2,2,2,2,2,2,2,2,2,1,2,2,3
9/26/2024,7,3,2,3,3,3,2,2,2,2,3,2,2,2,2,2,2,2,3
9/26/2024,8,3,2,3,3,3,2,2,2,2,3,2,2,2,2,2,3,3,3
9/26/2024,9,3,3,3,3,3,3,2,2,2,3,2,2,2,2,2,3,3,3
9/26/2024,10,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,3,3
9/26/2024,11,3,4,3,3,4,4,4,3,4,4,4,3,3,4,3,4,3,4
9/26/2024,12,4,4,4,4,4,4,4,4,5,4,4,4,4,5,3,4,4,4
9/26/2024,13,4,4,4,4,4,5,5,4,5,4,5,4,5,5,4,5,4,4
9/26/2024,14,5,4,5,5,5,5,5,5,5,4,5,6,5,5,4,5,5,5
9/26/2024,15,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5
9/26/2024,16,5,5,5,5,6,5,5,5,5,5,6,5,5,6,5,6,5,6
9/26/2024,17,5,5,5,5,6,5,5,5,5,5,6,5,5,6,5,6,5,6
9/26/2024,18,5,5,5,5,6,5,5,5,6,6,5,5,5,6,4,5,5,6
9/26/2024,19,5,5,5,5,5,5,5,5,6,6,5,5,5,6,4,5,5,5
9/26/2024,20,4,5,5,5,5,5,5,5,6,6,4,5,5,6,4,4,4,5
9/26/2024,21,4,4,4,4,4,4,4,4,5,5,4,5,4,5,4,4,4,4
9/26/2024,22,4,3,4,4,4,4,4,4,4,4,4,5,4,5,4,4,3,4
9/26/2024,23,3,3,4,3,3,3,3,4,3,4,4,4,3,4,4,3,3,3
9/26/2024,24,3,3,3,3,3,3,3,3,3,4,3,4,3,4,3,3,3,3
9/27/2024,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9/27/2024,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9/27/2024,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,2,3
9/27/2024,4,3,3,3,3,3,3,2,3,2,2,3,3,2,3,2,3,2,3
9/27/2024,5,3,3,3,3,2,3,2,3,2,2,3,2,2,2,2,2,2,3
9/27/2024,6,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2
9/27/2024,7,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2
9/27/2024,8,2,2,3,3,2,2,2,3,2,3,2,2,2,2,2,3,2,3
9/27/2024,9,3,2,3,3,3,3,2,3,2,3,3,2,2,2,2,3,3,3
9/27/2024,10,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9/27/2024,11,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,4,3,3
9/27/2024,12,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4
9/27/2024,13,4,4,4,5,4,4,4,4,4,4,4,4,4,5,6,5,4,4
9/27/2024,14,4,5,5,5,4,4,4,5,5,4,5,5,5,5,6,5,4,4
9/27/2024,15,4,5,5,5,5,5,4,5,5,5,5,5,5,6,7,5,4,4
9/27/2024,16,5,6,5,5,5,5,5,5,6,6,5,5,5,6,7,5,5,5
9/27/2024,17,6,6,5,6,6,6,5,5,7,7,6,6,6,7,7,6,5,6
9/27/2024,18,6,6,6,6,6,6,6,6,7,7,6,7,6,7,6,6,5,6
9/27/2024,19,6,5,6,6,6,6,6,6,7,6,6,7,6,7,5,5,5,6
9/27/2024,20,5,5,5,6,5,5,5,6,6,5,5,7,5,7,4,5,4,5
9/27/2024,21,4,4,5,5,4,5,5,5,5,5,4,6,5,6,4,4,4,5
9/27/2024,22,4,4,4,4,4,4,4,4,4,4,4,6,4,5,3,4,4,4
9/27/2024,23,4,4,4,4,4,4,3,4,4,3,4,5,4,5,3,3,3,4
9/27/2024,24,3,3,4,4,3,3,3,4,3,3,3,4,3,4,3,3,3,4
9/28/2024,1,3,3,3,4,3,3,3,3,3,3,3,4,3,3,3,3,3,3
9/28/2024,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3
9/28/2024,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3
9/28/2024,4,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3
9/28/2024,5,3,2,3,3,3,3,3,3,3,3,3,4,3,4,3,3,3,3
9/28/2024,6,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3
9/28/2024,7,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3
9/28/2024,8,4,3,3,4,4,3,3,3,3,3,2,3,3,2,3,4,3,4
9/28/2024,9,3,3,3,4,3,3,3,4,3,3,3,3,3,3,3,4,3,3
9/28/2024,10,3,3,3,4,4,4,3,4,3,3,3,3,3,3,4,4,4,4
9/28/2024,11,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,5,4,4
9/28/2024,12,6,5,5,5,6,5,5,5,5,5,6,5,5,5,6,6,5,5
9/28/2024,13,7,6,6,5,7,7,6,5,7,6,8,5,6,5,8,7,6,7
9/28/2024,14,7,7,6,6,7,8,7,5,8,7,9,5,6,5,8,7,6,7
9/28/2024,15,7,7,6,6,7,8,8,6,9,8,9,6,6,6,8,7,6,7
9/28/2024,16,7,7,5,5,6,7,8,5,9,9,9,6,6,7,-,6,6,6
9/28/2024,17,6,6,5,5,6,6,7,5,8,9,9,6,6,6,-,5,5,6
9/28/2024,18,5,5,4,4,5,5,6,4,6,8,8,5,5,5,-,5,4,5
9/28/2024,19,4,4,4,4,4,4,4,4,5,6,6,4,4,4,-,4,4,4
9/28/2024,20,3,3,3,3,3,3,3,3,4,4,4,3,3,3,3,3,3,4
9/28/2024,21,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3
9/28/2024,22,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9/28/2024,23,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9/28/2024,24,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3
9/29/2024,1,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3
9/29/2024,2,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3
9/29/2024,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3
9/29/2024,4,3,3,4,3,3,3,3,4,3,3,4,3,3,3,3,3,3,3
9/29/2024,5,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9/29/2024,6,3,3,3,3,3,3,3,3,2,3,3,2,3,2,3,3,3,3
9/29/2024,7,3,3,3,3,3,3,3,3,2,3,3,2,3,2,2,3,3,3
9/29/2024,8,3,3,3,3,3,2,2,3,2,3,3,2,2,2,2,3,3,3
9/29/2024,9,3,3,3,3,3,2,2,3,3,3,3,2,3,2,2,3,3,3
9/29/2024,10,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9/29/2024,11,4,4,4,4,4,3,4,4,3,3,3,4,4,4,4,4,3,4
9/29/2024,12,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
9/29/2024,13,4,4,4,4,4,4,4,4,4,4,5,4,4,5,4,4,4,4
9/29/2024,14,5,5,4,4,5,5,5,4,5,5,5,5,5,5,5,5,4,5
9/29/2024,15,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5
9/29/2024,16,5,5,5,5,5,5,5,5,5,5,5,5,6,6,5,5,5,5
9/29/2024,17,5,5,5,5,5,5,5,5,5,5,6,6,6,6,5,5,5,5
9/29/2024,18,5,5,5,5,5,5,5,5,5,6,6,5,6,6,5,5,5,5
9/29/2024,19,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,4,5
9/29/2024,20,4,4,5,5,5,5,4,4,5,5,4,5,5,5,4,5,4,5
9/29/2024,21,4,4,5,4,4,5,4,4,4,5,4,5,4,5,4,5,4,4
9/29/2024,22,4,4,5,4,4,4,3,4,4,5,3,4,4,4,4,5,4,4
9/29/2024,23,4,4,5,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4
9/29/2024,24,4,4,4,4,4,4,3,4,4,4,3,4,4,3,3,4,4,4
9/30/2024,1,4,4,4,4,4,4,3,4,3,4,3,3,3,3,3,4,4,4
9/30/2024,2,4,3,4,4,4,4,3,4,3,4,3,3,3,3,3,4,3,4
9/30/2024,3,4,3,4,4,4,4,3,4,3,4,3,3,3,3,3,4,3,4
9/30/2024,4,4,3,4,4,4,4,3,4,3,4,3,4,3,3,4,4,3,4
9/30/2024,5,4,3,4,4,4,3,3,3,3,4,3,4,3,3,4,3,3,3
9/30/2024,6,3,3,4,3,4,3,3,3,3,3,3,3,3,3,4,3,3,3
9/30/2024,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9/30/2024,8,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,4,3,3
9/30/2024,9,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,4,3,3
9/30/2024,10,4,4,4,4,4,4,3,4,3,3,3,4,3,3,4,4,4,4
9/30/2024,11,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4
9/30/2024,12,5,5,5,5,5,5,5,5,5,4,5,5,5,5,6,5,5,5
9/30/2024,13,6,6,6,6,6,6,6,6,6,7,7,7,6,6,6,6,6,6
9/30/2024,14,8,8,7,7,8,7,7,7,8,8,9,8,7,7,7,7,7,7
9/30/2024,15,10,9,9,9,9,8,8,8,9,9,10,8,8,8,8,8,9,9
9/30/2024,16,10+,10,9,9,10,9,9,8,9,10,10,8,8,8,8,9,10,10
9/30/2024,17,10,10,9,9,9,9,8,8,8,9,9,8,8,7,7,10,9,10
9/30/2024,18,9,9,9,8,8,7,7,7,7,8,8,7,7,6,6,9,8,9
9/30/2024,19,8,8,7,7,6,6,5,6,6,8,8,6,6,5,5,8,7,7
9/30/2024,20,7,7,6,6,5,5,4,5,5,6,6,5,5,4,4,7,6,6
9/30/2024,21,6,5,5,5,4,4,4,4,4,5,5,4,4,4,3,7,6,5
9/30/2024,22,5,4,4,4,4,4,3,4,4,4,5,3,4,3,3,6,5,4
9/30/2024,23,4,4,3,3,3,3,3,3,3,3,4,3,3,3,2,5,5,5
9/30/2024,24,4,3,3,3,3,3,2,3,3,3,4,3,3,3,2,5,4,4
10/1/2024,1,3,3,3,3,3,3,2,3,3,3,4,2,3,2,3,4,3,4
10/1/2024,2,3,3,3,3,3,3,2,3,2,3,4,2,3,2,3,3,3,3
10/1/2024,3,2,3,2,2,3,2,2,2,2,3,3,2,3,2,3,3,3,2
10/1/2024,4,2,3,2,2,2,2,2,2,2,3,3,2,3,2,2,2,2,2
10/1/2024,5,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2
10/1/2024,6,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2
10/1/2024,7,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2
10/1/2024,8,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2
10/1/2024,9,2,2,2,2,2,2,2,2,2,3,3,2,3,2,3,3,2,2
10/1/2024,10,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3
10/1/2024,11,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3
10/1/2024,12,3,4,3,3,3,3,3,3,3,4,4,4,4,4,3,3,3,3
10/1/2024,13,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
10/1/2024,14,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
10/1/2024,15,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4
10/1/2024,16,4,4,4,3,4,4,3,4,3,4,4,4,4,4,4,4,4,4
10/1/2024,17,4,4,3,3,4,3,3,3,3,4,4,3,3,3,4,4,4,4
10/1/2024,18,4,3,3,3,3,3,3,3,3,4,4,3,3,3,4,4,4,4
10/1/2024,19,3,3,3,3,3,3,3,3,3,4,4,3,3,3,4,4,4,3
10/1/2024,20,3,3,3,3,3,3,3,3,3,4,4,3,3,3,4,4,3,3
10/1/2024,21,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,3
10/1/2024,22,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,3
10/1/2024,23,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,3
10/1/2024,24,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,3
10/2/2024,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
10/2/2024,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,-,3,3,3
10/2/2024,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,-,3,3,3
10/2/2024,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3
10/2/2024,5,3,4,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3
10/2/2024,6,3,4,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3
10/2/2024,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
10/2/2024,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
10/2/2024,9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
10/2/2024,10,3,3,3,3,3,3,3,3,3,4,4,3,3,3,4,3,3,3
10/2/2024,11,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3
10/2/2024,12,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
10/2/2024,13,4,4,4,4,4,4,4,4,4,5,5,4,5,5,4,4,4,4
10/2/2024,14,4,5,5,5,5,4,4,4,4,5,5,4,5,5,4,4,4,4
10/2/2024,15,5,5,5,5,5,5,4,4,4,5,5,4,5,5,4,5,5,4
10/2/2024,16,5,5,5,5,5,5,4,5,4,5,5,4,5,5,4,5,5,4
10/2/2024,17,4,5,5,5,5,4,4,5,4,5,5,4,5,5,4,5,5,4
10/2/2024,18,4,5,4,4,5,4,4,4,4,5,5,4,4,4,4,5,5,4
10/2/2024,19,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,5,4
10/2/2024,20,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
10/2/2024,21,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
10/2/2024,22,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
10/2/2024,23,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
10/2/2024,24,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
10/3/2024,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
10/3/2024,2,4,4,4,4,4,4,4,4,4,5,5,4,4,4,5,4,4,4
10/3/2024,3,4,4,4,4,4,4,4,4,4,5,5,4,4,4,5,4,4,4
10/3/2024,4,4,4,4,4,4,4,4,4,4,5,5,4,5,4,5,4,4,4
10/3/2024,5,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4
10/3/2024,6,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4
10/3/2024,7,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4
10/3/2024,8,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
10/3/2024,9,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4
10/3/2024,10,4,4,4,4,5,4,4,4,4,5,5,4,4,5,5,4,4,4
10/3/2024,11,5,5,5,5,5,5,4,5,4,5,5,5,5,5,5,4,5,4
10/3/2024,12,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
10/3/2024,13,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,4,5,5
10/3/2024,14,5,5,5,5,5,5,5,5,6,6,6,5,6,6,5,5,5,5
10/3/2024,15,5,6,5,5,6,5,5,5,6,6,7,5,6,6,5,5,5,5
10/3/2024,16,6,6,5,5,6,5,5,5,5,6,7,5,6,5,5,5,6,5
10/3/2024,17,5,6,5,5,6,5,5,5,5,6,6,5,6,5,5,5,5,5
10/3/2024,18,5,6,5,5,5,5,5,5,5,6,6,5,5,5,5,5,5,5
10/3/2024,19,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5
10/3/2024,20,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5
10/3/2024,21,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,5,5
10/3/2024,22,5,5,4,5,5,5,4,4,4,5,5,4,5,5,5,4,5,4
10/3/2024,23,5,5,4,4,5,4,4,4,4,5,5,4,5,5,4,4,4,4
10/3/2024,24,4,5,4,4,4,4,4,4,4,5,5,4,5,5,4,4,4,4
10/4/2024,1,4,4,4,4,4,4,4,4,4,5,5,4,4,5,4,4,4,4
10/4/2024,2,4,4,4,4,4,4,4,4,4,5,5,4,4,5,4,4,4,4
10/4/2024,3,4,4,4,4,4,4,4,4,4,5,5,4,5,4,4,4,4,4
10/4/2024,4,4,4,4,4,4,4,4,4,4,5,4,4,4,5,4,4,4,4
10/4/2024,5,4,4,4,4,4,4,4,4,4,5,4,4,4,5,4,4,4,4
10/4/2024,6,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4
10/4/2024,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
10/4/2024,8,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
10/4/2024,9,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
10/4/2024,10,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4
10/4/2024,11,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,5,4
10/4/2024,12,4,4,4,4,4,4,4,4,4,5,5,5,4,5,5,4,5,4
10/4/2024,13,4,4,4,4,5,4,5,5,5,5,5,5,5,5,5,5,5,4
10/4/2024,14,5,5,5,5,5,5,5,5,6,6,5,6,5,6,6,5,5,5
10/4/2024,15,5,5,5,5,5,5,5,5,6,7,6,6,6,6,6,5,5,5
10/4/2024,16,6,6,5,5,6,6,5,5,7,7,7,6,6,6,6,5,5,6
10/4/2024,17,6,7,5,6,6,6,5,6,7,7,8,6,6,6,5,5,6,6
10/4/2024,18,6,7,5,6,6,6,5,5,6,7,8,6,6,6,5,5,6,6
10/4/2024,19,6,7,5,5,5,5,5,5,6,6,8,5,5,5,5,5,5,5
10/4/2024,20,5,6,5,5,5,5,5,5,5,6,7,4,5,5,5,5,5,5
10/4/2024,21,5,5,4,5,5,4,4,5,5,5,6,4,4,5,4,4,5,4
10/4/2024,22,4,5,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4
10/4/2024,23,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4
10/4/2024,24,4,4,4,4,4,4,3,4,3,4,4,3,4,4,3,4,4,4
10/5/2024,1,4,4,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3
10/5/2024,2,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3
10/5/2024,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3
10/5/2024,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3
10/5/2024,5,3,3,3,3,3,3,3,3,3,3,4,3,3,4,3,3,3,3
10/5/2024,6,3,3,3,3,4,3,3,3,3,4,4,3,4,4,4,3,3,3
10/5/2024,7,4,3,3,3,4,3,3,4,3,4,4,3,4,4,4,3,3,4
10/5/2024,8,4,3,3,4,4,3,3,4,3,4,4,3,4,4,4,3,4,4
10/5/2024,9,4,3,3,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4
10/5/2024,10,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4
10/5/2024,11,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4
10/5/2024,12,4,4,4,4,4,4,4,4,4,5,5,4,4,5,4,4,4,4
10/5/2024,13,5,5,4,4,5,5,4,5,5,5,5,5,5,5,5,4,4,4
10/5/2024,14,5,5,4,5,5,5,5,5,6,6,6,6,6,5,5,5,5,5
10/5/2024,15,6,6,5,5,5,5,5,5,6,7,8,6,6,6,5,5,5,5
10/5/2024,16,6,6,5,5,5,6,5,5,6,7,8,6,6,6,5,5,5,5
10/5/2024,17,6,6,5,5,5,6,6,6,6,7,8,6,7,6,5,5,6,5
10/5/2024,18,6,6,5,5,6,6,6,5,5,6,8,6,6,6,5,5,6,5
10/5/2024,19,6,6,5,5,6,6,6,5,5,6,7,6,6,5,5,5,6,5
10/5/2024,20,6,5,5,5,5,5,5,5,5,5,7,5,5,5,5,5,5,5
10/5/2024,21,6,5,5,5,5,5,4,5,4,5,6,5,5,5,5,5,5,5
10/5/2024,22,5,5,5,4,5,5,4,4,4,5,5,4,5,4,4,5,5,5
10/5/2024,23,5,5,4,4,4,4,4,4,4,5,5,4,5,4,4,4,4,4
10/5/2024,24,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4
10/6/2024,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4
10/6/2024,2,4,4,4,4,4,4,3,4,3,4,4,4,4,4,3,4,4,4
10/6/2024,3,4,4,4,4,4,4,3,4,3,4,4,3,4,3,3,3,3,4
10/6/2024,4,4,4,3,4,4,4,3,3,3,4,4,3,4,3,3,3,3,3
10/6/2024,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
10/6/2024,6,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3
10/6/2024,7,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3
10/6/2024,8,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3
10/6/2024,9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
10/6/2024,10,4,4,4,4,3,3,3,4,3,4,4,3,4,4,3,4,3,3
10/6/2024,11,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4
10/6/2024,12,5,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4
10/6/2024,13,5,4,4,4,4,4,4,5,5,5,5,5,5,5,5,4,4,4
10/6/2024,14,5,4,5,4,5,4,4,5,5,6,7,5,5,5,5,4,4,4
10/6/2024,15,5,4,5,4,5,5,5,4,4,7,8,5,5,5,6,5,4,5
10/6/2024,16,5,5,5,4,5,5,5,4,4,7,8,4,4,5,6,4,4,5
10/6/2024,17,5,5,5,4,6,6,6,4,5,8,9,4,4,4,6,4,5,6
10/6/2024,18,5,5,5,5,6,5,6,5,6,8,9,4,5,4,5,4,5,6
10/6/2024,19,5,5,4,5,5,5,5,4,7,8,8,5,5,5,5,4,5,5
10/6/2024,20,5,4,4,4,5,5,5,4,7,8,7,5,5,5,4,4,5,5
10/6/2024,21,5,4,4,4,4,5,4,4,5,7,6,4,5,5,3,5,5,5
10/6/2024,22,5,4,4,4,4,4,4,4,5,6,6,4,4,4,3,5,5,4
10/6/2024,23,5,3,4,4,4,4,4,4,4,6,5,4,4,4,3,4,4,4
10/6/2024,24,4,3,4,4,4,4,3,4,4,5,5,4,3,3,3,4,4,4
10/7/2024,1,4,3,4,4,4,4,3,4,4,5,5,4,3,3,3,4,4,4
10/7/2024,2,4,3,5,4,4,4,3,4,5,5,5,3,4,3,2,4,4,4
10/7/2024,3,4,3,5,4,4,4,3,4,4,4,4,3,4,3,2,4,4,4
10/7/2024,4,4,3,5,4,4,3,3,4,3,4,4,3,4,3,2,4,4,4
10/7/2024,5,4,3,4,4,4,3,3,4,3,3,4,3,3,3,3,3,4,3
10/7/2024,6,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
10/7/2024,7,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3
10/7/2024,8,3,3,3,3,3,3,3,3,3,4,4,3,3,4,3,3,3,3
10/7/2024,9,3,3,3,3,3,3,3,3,3,4,4,3,3,4,3,3,3,3
10/7/2024,10,4,3,3,3,4,3,3,4,4,4,4,3,4,4,4,4,4,4
